Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.01
Horizontal Delay,-0.0001
Sample Interval,1e-06
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,0.2
Vertical Units,V
Vertical Offset,-0.812
Vertical Scale,0.02
Vertical Position,-5
,
,
,
Label,
TIME,CH2
-4.93690e-02,-0.724494
-4.93680e-02,-0.724234
-4.93670e-02,-0.724303
-4.93660e-02,-0.724491
-4.93650e-02,-0.724319
-4.93640e-02,-0.724475
-4.93630e-02,-0.724313
-4.93620e-02,-0.724681
-4.93610e-02,-0.724544
-4.93600e-02,-0.724441
-4.93590e-02,-0.72465
-4.93580e-02,-0.724322
-4.93570e-02,-0.724619
-4.93560e-02,-0.724634
-4.93550e-02,-0.724691
-4.93540e-02,-0.724531
-4.93530e-02,-0.724528
-4.93520e-02,-0.724428
-4.93510e-02,-0.724475
-4.93500e-02,-0.724294
-4.93490e-02,-0.724381
-4.93480e-02,-0.7244
-4.93470e-02,-0.724597
-4.93460e-02,-0.724616
-4.93450e-02,-0.724534
-4.93440e-02,-0.724409
-4.93430e-02,-0.724725
-4.93420e-02,-0.724466
-4.93410e-02,-0.724553
-4.93400e-02,-0.724372
-4.93390e-02,-0.724256
-4.93380e-02,-0.724184
-4.93370e-02,-0.724463
-4.93360e-02,-0.724256
-4.93350e-02,-0.724225
-4.93340e-02,-0.724359
-4.93330e-02,-0.724219
-4.93320e-02,-0.724747
-4.93310e-02,-0.724206
-4.93300e-02,-0.724484
-4.93290e-02,-0.724309
-4.93280e-02,-0.724409
-4.93270e-02,-0.724738
-4.93260e-02,-0.724572
-4.93250e-02,-0.724619
-4.93240e-02,-0.724259
-4.93230e-02,-0.724463
-4.93220e-02,-0.724509
-4.93210e-02,-0.724534
-4.93200e-02,-0.724509
-4.93190e-02,-0.724425
-4.93180e-02,-0.724331
-4.93170e-02,-0.724634
-4.93160e-02,-0.724134
-4.93150e-02,-0.724325
-4.93140e-02,-0.72445
-4.93130e-02,-0.724591
-4.93120e-02,-0.724356
-4.93110e-02,-0.724506
-4.93100e-02,-0.724547
-4.93090e-02,-0.724128
-4.93080e-02,-0.724247
-4.93070e-02,-0.724309
-4.93060e-02,-0.724591
-4.93050e-02,-0.724422
-4.93040e-02,-0.724328
-4.93030e-02,-0.724363
-4.93020e-02,-0.724134
-4.93010e-02,-0.724322
-4.93000e-02,-0.724406
-4.92990e-02,-0.724588
-4.92980e-02,-0.724419
-4.92970e-02,-0.724356
-4.92960e-02,-0.724478
-4.92950e-02,-0.724156
-4.92940e-02,-0.724378
-4.92930e-02,-0.724463
-4.92920e-02,-0.724419
-4.92910e-02,-0.724428
-4.92900e-02,-0.724206
-4.92890e-02,-0.724313
-4.92880e-02,-0.724397
-4.92870e-02,-0.724363
-4.92860e-02,-0.724366
-4.92850e-02,-0.724391
-4.92840e-02,-0.724425
-4.92830e-02,-0.724553
-4.92820e-02,-0.724438
-4.92810e-02,-0.72425
-4.92800e-02,-0.724563
-4.92790e-02,-0.724631
-4.92780e-02,-0.72455
-4.92770e-02,-0.724588
-4.92760e-02,-0.724347
-4.92750e-02,-0.724375
-4.92740e-02,-0.724697
-4.92730e-02,-0.724306
-4.92720e-02,-0.724275
-4.92710e-02,-0.724434
-4.92700e-02,-0.724463
-4.92690e-02,-0.724438
-4.92680e-02,-0.724278
-4.92670e-02,-0.724331
-4.92660e-02,-0.724169
-4.92650e-02,-0.724406
-4.92640e-02,-0.724644
-4.92630e-02,-0.724838
-4.92620e-02,-0.724528
-4.92610e-02,-0.724691
-4.92600e-02,-0.724466
-4.92590e-02,-0.724475
-4.92580e-02,-0.724434
-4.92570e-02,-0.724575
-4.92560e-02,-0.724613
