Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.01
Horizontal Delay,-0.0001
Sample Interval,1e-06
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,0.2
Vertical Units,V
Vertical Offset,-0.812
Vertical Scale,0.02
Vertical Position,-5
,
,
,
Label,
TIME,CH2
-4.94880e-02,-0.724781
-4.94870e-02,-0.724588
-4.94860e-02,-0.7247
-4.94850e-02,-0.724806
-4.94840e-02,-0.724722
-4.94830e-02,-0.724534
-4.94820e-02,-0.724928
-4.94810e-02,-0.724697
-4.94800e-02,-0.724859
-4.94790e-02,-0.724831
-4.94780e-02,-0.724956
-4.94770e-02,-0.724822
-4.94760e-02,-0.724878
-4.94750e-02,-0.725203
-4.94740e-02,-0.725019
-4.94730e-02,-0.725178
-4.94720e-02,-0.725103
-4.94710e-02,-0.724881
-4.94700e-02,-0.725181
-4.94690e-02,-0.725328
-4.94680e-02,-0.725069
-4.94670e-02,-0.725581
-4.94660e-02,-0.725306
-4.94650e-02,-0.724894
-4.94640e-02,-0.725072
-4.94630e-02,-0.725263
-4.94620e-02,-0.724891
-4.94610e-02,-0.725481
-4.94600e-02,-0.7253
-4.94590e-02,-0.724981
-4.94580e-02,-0.725134
-4.94570e-02,-0.725222
-4.94560e-02,-0.725303
-4.94550e-02,-0.725475
-4.94540e-02,-0.725275
-4.94530e-02,-0.725238
-4.94520e-02,-0.725316
-4.94510e-02,-0.725075
-4.94500e-02,-0.725541
-4.94490e-02,-0.725178
-4.94480e-02,-0.725625
-4.94470e-02,-0.725403
-4.94460e-02,-0.725509
-4.94450e-02,-0.725375
-4.94440e-02,-0.725613
-4.94430e-02,-0.725297
-4.94420e-02,-0.725381
-4.94410e-02,-0.725503
-4.94400e-02,-0.725369
-4.94390e-02,-0.725306
-4.94380e-02,-0.725491
-4.94370e-02,-0.725622
-4.94360e-02,-0.725388
-4.94350e-02,-0.725241
-4.94340e-02,-0.7259
-4.94330e-02,-0.725463
-4.94320e-02,-0.72585
-4.94310e-02,-0.7254
-4.94300e-02,-0.725731
-4.94290e-02,-0.725531
-4.94280e-02,-0.72565
-4.94270e-02,-0.725659
-4.94260e-02,-0.725678
-4.94250e-02,-0.725491
-4.94240e-02,-0.725388
-4.94230e-02,-0.725666
-4.94220e-02,-0.725628
-4.94210e-02,-0.725941
-4.94200e-02,-0.725781
-4.94190e-02,-0.725734
-4.94180e-02,-0.725659
-4.94170e-02,-0.725944
-4.94160e-02,-0.725778
-4.94150e-02,-0.725869
-4.94140e-02,-0.725659
-4.94130e-02,-0.725709
-4.94120e-02,-0.725688
-4.94110e-02,-0.725869
-4.94100e-02,-0.725691
-4.94090e-02,-0.726006
-4.94080e-02,-0.72575
-4.94070e-02,-0.725847
-4.94060e-02,-0.725928
-4.94050e-02,-0.726247
-4.94040e-02,-0.7258
-4.94030e-02,-0.726069
-4.94020e-02,-0.725716
-4.94010e-02,-0.725934
-4.94000e-02,-0.726131
-4.93990e-02,-0.725828
-4.93980e-02,-0.725809
-4.93970e-02,-0.726003
-4.93960e-02,-0.72585
-4.93950e-02,-0.726094
-4.93940e-02,-0.726038
-4.93930e-02,-0.725963
-4.93920e-02,-0.726072
-4.93910e-02,-0.726188
-4.93900e-02,-0.725816
-4.93890e-02,-0.725888
-4.93880e-02,-0.726166
-4.93870e-02,-0.725816
-4.93860e-02,-0.726034
-4.93850e-02,-0.725959
-4.93840e-02,-0.725897
-4.93830e-02,-0.7261
-4.93820e-02,-0.726006
-4.93810e-02,-0.726009
-4.93800e-02,-0.726284
-4.93790e-02,-0.726
-4.93780e-02,-0.726072
-4.93770e-02,-0.726213
-4.93760e-02,-0.726216
-4.93750e-02,-0.726425
-4.93740e-02,-0.726325
-4.93730e-02,-0.726291
-4.93720e-02,-0.726191
-4.93710e-02,-0.726172
-4.93700e-02,-0.726397
-4.93690e-02,-0.726038
-4.93680e-02,-0.726456
-4.93670e-02,-0.726141
-4.93660e-02,-0.72625
-4.93650e-02,-0.726141
-4.93640e-02,-0.726241
-4.93630e-02,-0.726247
-4.93620e-02,-0.726169
-4.93610e-02,-0.726213
-4.93600e-02,-0.726391
-4.93590e-02,-0.726344
-4.93580e-02,-0.726494
-4.93570e-02,-0.726125
-4.93560e-02,-0.726291
-4.93550e-02,-0.726413
-4.93540e-02,-0.726156
